journal_entry_id,line_number,account_id,cost_center_id,debit_amount,credit_amount,line_description
JE-000575,1,6020,CC900,44072.92,0,Benefits - CC900 - 2025-05
JE-000575,2,2020,CC900,0,44072.92,Benefits - CC900 - 2025-05
JE-000576,1,6030,CC600,41506.1,0,Rent and facilities - 2025-05
JE-000576,2,1010,CC600,0,41506.1,Rent and facilities - 2025-05
JE-000577,1,6040,CC999,17588.59,0,Depreciation - 2025-05
JE-000577,2,1120,CC999,0,17588.59,Depreciation - 2025-05
JE-000578,1,6050,CC800,6877.33,0,Professional services - 2025-05
JE-000578,2,2010,CC800,0,6877.33,Professional services - 2025-05
JE-000579,1,6060,CC300,84234.08,0,Marketing spend - 2025-05
JE-000579,2,2010,CC300,0,84234.08,Marketing spend - 2025-05
JE-000580,1,6070,CC300,8970.78,0,Travel and entertainment - 2025-05
JE-000580,2,1010,CC300,0,8970.78,Travel and entertainment - 2025-05
JE-000581,1,6080,CC100,32084.36,0,Software subscriptions - 2025-05
JE-000581,2,2010,CC100,0,32084.36,Software subscriptions - 2025-05
JE-000582,1,6100,CC600,8247.83,0,Utilities - 2025-05
JE-000582,2,2010,CC600,0,8247.83,Utilities - 2025-05
JE-000583,1,7010,CC400,6335.73,0,Interest expense - 2025-05
JE-000583,2,1010,CC400,0,6335.73,Interest expense - 2025-05
JE-000584,1,1010,CC400,629751.02,0,Cash collections - 2025-05
JE-000584,2,1020,CC400,0,629751.02,Cash collections - 2025-05
JE-000585,1,2010,CC400,302871.98,0,AP payments - 2025-05
JE-000585,2,1010,CC400,0,302871.98,AP payments - 2025-05
JE-000586,1,1020,CC200,443960.03,0,Product revenue - 2025-06
JE-000586,2,4010,CC200,0,443960.03,Product revenue - 2025-06
JE-000587,1,1020,CC200,152377.86,0,Service revenue - 2025-06
JE-000587,2,4020,CC200,0,152377.86,Service revenue - 2025-06
JE-000588,1,1020,CC200,99806.2,0,Subscription revenue - 2025-06
JE-000588,2,4030,CC200,0,99806.2,Subscription revenue - 2025-06
JE-000589,1,5010,CC600,267131.78,0,COGS product - 2025-06
JE-000589,2,1030,CC600,0,267131.78,COGS product - 2025-06
JE-000590,1,5020,CC600,56281.52,0,COGS services - 2025-06
JE-000590,2,2020,CC600,0,56281.52,COGS services - 2025-06
JE-000591,1,5030,CC900,24668.79,0,COGS subscriptions - 2025-06
JE-000591,2,2020,CC900,0,24668.79,COGS subscriptions - 2025-06
JE-000592,1,6010,CC100,203803.24,0,Payroll - CC100 - 2025-06
JE-000592,2,1010,CC100,0,203803.24,Payroll - CC100 - 2025-06
JE-000593,1,6010,CC200,135174.03,0,Payroll - CC200 - 2025-06
JE-000593,2,1010,CC200,0,135174.03,Payroll - CC200 - 2025-06
JE-000594,1,6010,CC300,68280.66,0,Payroll - CC300 - 2025-06
JE-000594,2,1010,CC300,0,68280.66,Payroll - CC300 - 2025-06
JE-000595,1,6010,CC400,54603.65,0,Payroll - CC400 - 2025-06
JE-000595,2,1010,CC400,0,54603.65,Payroll - CC400 - 2025-06
JE-000596,1,6010,CC500,38811.99,0,Payroll - CC500 - 2025-06
JE-000596,2,1010,CC500,0,38811.99,Payroll - CC500 - 2025-06
JE-000597,1,6010,CC600,60689.12,0,Payroll - CC600 - 2025-06
JE-000597,2,1010,CC600,0,60689.12,Payroll - CC600 - 2025-06
JE-000598,1,6010,CC700,58538.35,0,Payroll - CC700 - 2025-06
JE-000598,2,1010,CC700,0,58538.35,Payroll - CC700 - 2025-06
JE-000599,1,6010,CC800,82866.34,0,Payroll - CC800 - 2025-06
JE-000599,2,1010,CC800,0,82866.34,Payroll - CC800 - 2025-06
JE-000600,1,6010,CC900,170717.45,0,Payroll - CC900 - 2025-06
JE-000600,2,1010,CC900,0,170717.45,Payroll - CC900 - 2025-06
JE-000601,1,6020,CC100,52240.71,0,Benefits - CC100 - 2025-06
JE-000601,2,2020,CC100,0,52240.71,Benefits - CC100 - 2025-06
JE-000602,1,6020,CC200,34101.13,0,Benefits - CC200 - 2025-06
JE-000602,2,2020,CC200,0,34101.13,Benefits - CC200 - 2025-06
JE-000603,1,6020,CC300,17256.32,0,Benefits - CC300 - 2025-06
JE-000603,2,2020,CC300,0,17256.32,Benefits - CC300 - 2025-06
JE-000604,1,6020,CC400,14448.5,0,Benefits - CC400 - 2025-06
JE-000604,2,2020,CC400,0,14448.5,Benefits - CC400 - 2025-06
JE-000605,1,6020,CC500,11535.1,0,Benefits - CC500 - 2025-06
JE-000605,2,2020,CC500,0,11535.1,Benefits - CC500 - 2025-06
JE-000606,1,6020,CC600,17107.87,0,Benefits - CC600 - 2025-06
JE-000606,2,2020,CC600,0,17107.87,Benefits - CC600 - 2025-06
JE-000607,1,6020,CC700,16837.95,0,Benefits - CC700 - 2025-06
JE-000607,2,2020,CC700,0,16837.95,Benefits - CC700 - 2025-06
JE-000608,1,6020,CC800,21141.64,0,Benefits - CC800 - 2025-06
JE-000608,2,2020,CC800,0,21141.64,Benefits - CC800 - 2025-06
JE-000609,1,6020,CC900,42784.06,0,Benefits - CC900 - 2025-06
JE-000609,2,2020,CC900,0,42784.06,Benefits - CC900 - 2025-06
JE-000610,1,6030,CC600,41755.63,0,Rent and facilities - 2025-06
JE-000610,2,1010,CC600,0,41755.63,Rent and facilities - 2025-06
JE-000611,1,6040,CC999,18557.49,0,Depreciation - 2025-06
JE-000611,2,1120,CC999,0,18557.49,Depreciation - 2025-06
JE-000612,1,6050,CC100,46175.34,0,Professional services - 2025-06
JE-000612,2,2010,CC100,0,46175.34,Professional services - 2025-06
JE-000613,1,6060,CC300,50379.4,0,Marketing spend - 2025-06
JE-000613,2,2010,CC300,0,50379.4,Marketing spend - 2025-06
JE-000614,1,6070,CC300,13108.61,0,Travel and entertainment - 2025-06
JE-000614,2,1010,CC300,0,13108.61,Travel and entertainment - 2025-06
JE-000615,1,6080,CC100,28724.6,0,Software subscriptions - 2025-06
JE-000615,2,2010,CC100,0,28724.6,Software subscriptions - 2025-06
JE-000616,1,6090,CC999,16259.17,0,Insurance - 2025-Q2
JE-000616,2,1040,CC999,0,16259.17,Insurance - 2025-Q2
JE-000617,1,6100,CC600,9132.46,0,Utilities - 2025-06
JE-000617,2,2010,CC600,0,9132.46,Utilities - 2025-06
JE-000618,1,7010,CC400,6307.3,0,Interest expense - 2025-06
JE-000618,2,1010,CC400,0,6307.3,Interest expense - 2025-06
JE-000619,1,7020,CC400,74405.34,0,Tax provision - 2025-Q2
JE-000619,2,2020,CC400,0,74405.34,Tax provision - 2025-Q2
JE-000620,1,1010,CC400,582296.87,0,Cash collections - 2025-06
JE-000620,2,1020,CC400,0,582296.87,Cash collections - 2025-06
JE-000621,1,2010,CC400,323012.38,0,AP payments - 2025-06
JE-000621,2,1010,CC400,0,323012.38,AP payments - 2025-06
JE-000622,1,1020,CC200,499443.63,0,Product revenue - 2025-07
JE-000622,2,4010,CC200,0,499443.63,Product revenue - 2025-07
JE-000623,1,1020,CC200,233745.13,0,Service revenue - 2025-07
JE-000623,2,4020,CC200,0,233745.13,Service revenue - 2025-07
JE-000624,1,1020,CC200,118493.4,0,Subscription revenue - 2025-07
JE-000624,2,4030,CC200,0,118493.4,Subscription revenue - 2025-07
JE-000625,1,5010,CC600,295891.5,0,COGS product - 2025-07
JE-000625,2,1030,CC600,0,295891.5,COGS product - 2025-07
JE-000626,1,5020,CC600,94749.02,0,COGS services - 2025-07
JE-000626,2,2020,CC600,0,94749.02,COGS services - 2025-07
JE-000627,1,5030,CC900,25838.07,0,COGS subscriptions - 2025-07
JE-000627,2,2020,CC900,0,25838.07,COGS subscriptions - 2025-07
JE-000628,1,6010,CC100,201133.32,0,Payroll - CC100 - 2025-07
JE-000628,2,1010,CC100,0,201133.32,Payroll - CC100 - 2025-07
JE-000629,1,6010,CC200,133014.02,0,Payroll - CC200 - 2025-07
JE-000629,2,1010,CC200,0,133014.02,Payroll - CC200 - 2025-07
JE-000630,1,6010,CC300,66562.15,0,Payroll - CC300 - 2025-07
JE-000630,2,1010,CC300,0,66562.15,Payroll - CC300 - 2025-07
JE-000631,1,6010,CC400,51964.8,0,Payroll - CC400 - 2025-07
JE-000631,2,1010,CC400,0,51964.8,Payroll - CC400 - 2025-07
JE-000632,1,6010,CC500,40631.38,0,Payroll - CC500 - 2025-07
JE-000632,2,1010,CC500,0,40631.38,Payroll - CC500 - 2025-07
JE-000633,1,6010,CC600,61420.45,0,Payroll - CC600 - 2025-07
JE-000633,2,1010,CC600,0,61420.45,Payroll - CC600 - 2025-07
JE-000634,1,6010,CC700,53217.41,0,Payroll - CC700 - 2025-07
JE-000634,2,1010,CC700,0,53217.41,Payroll - CC700 - 2025-07
JE-000635,1,6010,CC800,81882.37,0,Payroll - CC800 - 2025-07
JE-000635,2,1010,CC800,0,81882.37,Payroll - CC800 - 2025-07
JE-000636,1,6010,CC900,161553.71,0,Payroll - CC900 - 2025-07
JE-000636,2,1010,CC900,0,161553.71,Payroll - CC900 - 2025-07
JE-000637,1,6020,CC100,52372.98,0,Benefits - CC100 - 2025-07
JE-000637,2,2020,CC100,0,52372.98,Benefits - CC100 - 2025-07
JE-000638,1,6020,CC200,34656.97,0,Benefits - CC200 - 2025-07
JE-000638,2,2020,CC200,0,34656.97,Benefits - CC200 - 2025-07
JE-000639,1,6020,CC300,18838.51,0,Benefits - CC300 - 2025-07
JE-000639,2,2020,CC300,0,18838.51,Benefits - CC300 - 2025-07
JE-000640,1,6020,CC400,13399.27,0,Benefits - CC400 - 2025-07
JE-000640,2,2020,CC400,0,13399.27,Benefits - CC400 - 2025-07
JE-000641,1,6020,CC500,10510.96,0,Benefits - CC500 - 2025-07
JE-000641,2,2020,CC500,0,10510.96,Benefits - CC500 - 2025-07
JE-000642,1,6020,CC600,15585.64,0,Benefits - CC600 - 2025-07
JE-000642,2,2020,CC600,0,15585.64,Benefits - CC600 - 2025-07
JE-000643,1,6020,CC700,13311.47,0,Benefits - CC700 - 2025-07
JE-000643,2,2020,CC700,0,13311.47,Benefits - CC700 - 2025-07
JE-000644,1,6020,CC800,22315.01,0,Benefits - CC800 - 2025-07
JE-000644,2,2020,CC800,0,22315.01,Benefits - CC800 - 2025-07
JE-000645,1,6020,CC900,45185.05,0,Benefits - CC900 - 2025-07
JE-000645,2,2020,CC900,0,45185.05,Benefits - CC900 - 2025-07
JE-000646,1,6030,CC600,39576.27,0,Rent and facilities - 2025-07
JE-000646,2,1010,CC600,0,39576.27,Rent and facilities - 2025-07
JE-000647,1,6040,CC999,17906.99,0,Depreciation - 2025-07
JE-000647,2,1120,CC999,0,17906.99,Depreciation - 2025-07
JE-000648,1,6050,CC800,45521.03,0,Professional services - 2025-07
JE-000648,2,2010,CC800,0,45521.03,Professional services - 2025-07
JE-000649,1,6060,CC300,60827.23,0,Marketing spend - 2025-07
JE-000649,2,2010,CC300,0,60827.23,Marketing spend - 2025-07
JE-000650,1,6070,CC200,10813.18,0,Travel and entertainment - 2025-07
JE-000650,2,1010,CC200,0,10813.18,Travel and entertainment - 2025-07
JE-000651,1,6080,CC100,32690.36,0,Software subscriptions - 2025-07
JE-000651,2,2010,CC100,0,32690.36,Software subscriptions - 2025-07
JE-000652,1,6100,CC600,7689.86,0,Utilities - 2025-07
JE-000652,2,2010,CC600,0,7689.86,Utilities - 2025-07
JE-000653,1,7010,CC400,5992.01,0,Interest expense - 2025-07
JE-000653,2,1010,CC400,0,5992.01,Interest expense - 2025-07
JE-000654,1,1010,CC400,776768.38,0,Cash collections - 2025-07
JE-000654,2,1020,CC400,0,776768.38,Cash collections - 2025-07
JE-000655,1,2010,CC400,322493.32,0,AP payments - 2025-07
JE-000655,2,1010,CC400,0,322493.32,AP payments - 2025-07
JE-000656,1,1020,CC200,463323.03,0,Product revenue - 2025-08
JE-000656,2,4010,CC200,0,463323.03,Product revenue - 2025-08
JE-000657,1,1020,CC200,187193.71,0,Service revenue - 2025-08
JE-000657,2,4020,CC200,0,187193.71,Service revenue - 2025-08
JE-000658,1,1020,CC200,109373.01,0,Subscription revenue - 2025-08
JE-000658,2,4030,CC200,0,109373.01,Subscription revenue - 2025-08
JE-000659,1,5010,CC600,284289.82,0,COGS product - 2025-08
JE-000659,2,1030,CC600,0,284289.82,COGS product - 2025-08
JE-000660,1,5020,CC600,76349.61,0,COGS services - 2025-08
JE-000660,2,2020,CC600,0,76349.61,COGS services - 2025-08
JE-000661,1,5030,CC900,22499.43,0,COGS subscriptions - 2025-08
JE-000661,2,2020,CC900,0,22499.43,COGS subscriptions - 2025-08
JE-000662,1,6010,CC100,209620.26,0,Payroll - CC100 - 2025-08
JE-000662,2,1010,CC100,0,209620.26,Payroll - CC100 - 2025-08
JE-000663,1,6010,CC200,141035.42,0,Payroll - CC200 - 2025-08
JE-000663,2,1010,CC200,0,141035.42,Payroll - CC200 - 2025-08
JE-000664,1,6010,CC300,72771.44,0,Payroll - CC300 - 2025-08
JE-000664,2,1010,CC300,0,72771.44,Payroll - CC300 - 2025-08
JE-000665,1,6010,CC400,47493.02,0,Payroll - CC400 - 2025-08
JE-000665,2,1010,CC400,0,47493.02,Payroll - CC400 - 2025-08
JE-000666,1,6010,CC500,38992.02,0,Payroll - CC500 - 2025-08
JE-000666,2,1010,CC500,0,38992.02,Payroll - CC500 - 2025-08
JE-000667,1,6010,CC600,63280.87,0,Payroll - CC600 - 2025-08
JE-000667,2,1010,CC600,0,63280.87,Payroll - CC600 - 2025-08
JE-000668,1,6010,CC700,54367.63,0,Payroll - CC700 - 2025-08
JE-000668,2,1010,CC700,0,54367.63,Payroll - CC700 - 2025-08
JE-000669,1,6010,CC800,80780.09,0,Payroll - CC800 - 2025-08
JE-000669,2,1010,CC800,0,80780.09,Payroll - CC800 - 2025-08
JE-000670,1,6010,CC900,168574.63,0,Payroll - CC900 - 2025-08
JE-000670,2,1010,CC900,0,168574.63,Payroll - CC900 - 2025-08
JE-000671,1,6020,CC100,57580.54,0,Benefits - CC100 - 2025-08
JE-000671,2,2020,CC100,0,57580.54,Benefits - CC100 - 2025-08
JE-000672,1,6020,CC200,35826.11,0,Benefits - CC200 - 2025-08
JE-000672,2,2020,CC200,0,35826.11,Benefits - CC200 - 2025-08
JE-000673,1,6020,CC300,18337.9,0,Benefits - CC300 - 2025-08
JE-000673,2,2020,CC300,0,18337.9,Benefits - CC300 - 2025-08
JE-000674,1,6020,CC400,12899.17,0,Benefits - CC400 - 2025-08
JE-000674,2,2020,CC400,0,12899.17,Benefits - CC400 - 2025-08
JE-000675,1,6020,CC500,10376.4,0,Benefits - CC500 - 2025-08
JE-000675,2,2020,CC500,0,10376.4,Benefits - CC500 - 2025-08
JE-000676,1,6020,CC600,16612.39,0,Benefits - CC600 - 2025-08
JE-000676,2,2020,CC600,0,16612.39,Benefits - CC600 - 2025-08
JE-000677,1,6020,CC700,13840.17,0,Benefits - CC700 - 2025-08
JE-000677,2,2020,CC700,0,13840.17,Benefits - CC700 - 2025-08
JE-000678,1,6020,CC800,24080.18,0,Benefits - CC800 - 2025-08
JE-000678,2,2020,CC800,0,24080.18,Benefits - CC800 - 2025-08
JE-000679,1,6020,CC900,49189.73,0,Benefits - CC900 - 2025-08
JE-000679,2,2020,CC900,0,49189.73,Benefits - CC900 - 2025-08
JE-000680,1,6030,CC600,41584.75,0,Rent and facilities - 2025-08
JE-000680,2,1010,CC600,0,41584.75,Rent and facilities - 2025-08
JE-000681,1,6040,CC999,16907.34,0,Depreciation - 2025-08
JE-000681,2,1120,CC999,0,16907.34,Depreciation - 2025-08
JE-000682,1,6050,CC800,18246.13,0,Professional services - 2025-08
JE-000682,2,2010,CC800,0,18246.13,Professional services - 2025-08
JE-000683,1,6060,CC300,64913.31,0,Marketing spend - 2025-08
JE-000683,2,2010,CC300,0,64913.31,Marketing spend - 2025-08
JE-000684,1,6070,CC200,7277.29,0,Travel and entertainment - 2025-08
JE-000684,2,1010,CC200,0,7277.29,Travel and entertainment - 2025-08
JE-000685,1,6080,CC100,23718.63,0,Software subscriptions - 2025-08
JE-000685,2,2010,CC100,0,23718.63,Software subscriptions - 2025-08
JE-000686,1,6100,CC600,8767.59,0,Utilities - 2025-08
JE-000686,2,2010,CC600,0,8767.59,Utilities - 2025-08
JE-000687,1,7010,CC400,6309.38,0,Interest expense - 2025-08
JE-000687,2,1010,CC400,0,6309.38,Interest expense - 2025-08
JE-000688,1,1010,CC400,661286.12,0,Cash collections - 2025-08
JE-000688,2,1020,CC400,0,661286.12,Cash collections - 2025-08
JE-000689,1,2010,CC400,330300.84,0,AP payments - 2025-08
JE-000689,2,1010,CC400,0,330300.84,AP payments - 2025-08
JE-000690,1,1020,CC200,484556.6,0,Product revenue - 2025-09
JE-000690,2,4010,CC200,0,484556.6,Product revenue - 2025-09
JE-000691,1,1020,CC200,203973.98,0,Service revenue - 2025-09
JE-000691,2,4020,CC200,0,203973.98,Service revenue - 2025-09
JE-000692,1,1020,CC200,111853.66,0,Subscription revenue - 2025-09
JE-000692,2,4030,CC200,0,111853.66,Subscription revenue - 2025-09
JE-000693,1,5010,CC600,278308.61,0,COGS product - 2025-09
JE-000693,2,1030,CC600,0,278308.61,COGS product - 2025-09
JE-000694,1,5020,CC600,76149.93,0,COGS services - 2025-09
JE-000694,2,2020,CC600,0,76149.93,COGS services - 2025-09
JE-000695,1,5030,CC900,28367.28,0,COGS subscriptions - 2025-09
JE-000695,2,2020,CC900,0,28367.28,COGS subscriptions - 2025-09
JE-000696,1,6010,CC100,210338.16,0,Payroll - CC100 - 2025-09
JE-000696,2,1010,CC100,0,210338.16,Payroll - CC100 - 2025-09
JE-000697,1,6010,CC200,128151.48,0,Payroll - CC200 - 2025-09
JE-000697,2,1010,CC200,0,128151.48,Payroll - CC200 - 2025-09
JE-000698,1,6010,CC300,71839.78,0,Payroll - CC300 - 2025-09
JE-000698,2,1010,CC300,0,71839.78,Payroll - CC300 - 2025-09
JE-000699,1,6010,CC400,48667.37,0,Payroll - CC400 - 2025-09
JE-000699,2,1010,CC400,0,48667.37,Payroll - CC400 - 2025-09
JE-000700,1,6010,CC500,42098.42,0,Payroll - CC500 - 2025-09
JE-000700,2,1010,CC500,0,42098.42,Payroll - CC500 - 2025-09
JE-000701,1,6010,CC600,59520.97,0,Payroll - CC600 - 2025-09
JE-000701,2,1010,CC600,0,59520.97,Payroll - CC600 - 2025-09
JE-000702,1,6010,CC700,53067.33,0,Payroll - CC700 - 2025-09
JE-000702,2,1010,CC700,0,53067.33,Payroll - CC700 - 2025-09
JE-000703,1,6010,CC800,83236.12,0,Payroll - CC800 - 2025-09
JE-000703,2,1010,CC800,0,83236.12,Payroll - CC800 - 2025-09
JE-000704,1,6010,CC900,160448.35,0,Payroll - CC900 - 2025-09
JE-000704,2,1010,CC900,0,160448.35,Payroll - CC900 - 2025-09
JE-000705,1,6020,CC100,62787.88,0,Benefits - CC100 - 2025-09
JE-000705,2,2020,CC100,0,62787.88,Benefits - CC100 - 2025-09
JE-000706,1,6020,CC200,34627.65,0,Benefits - CC200 - 2025-09
JE-000706,2,2020,CC200,0,34627.65,Benefits - CC200 - 2025-09
JE-000707,1,6020,CC300,19808.37,0,Benefits - CC300 - 2025-09
JE-000707,2,2020,CC300,0,19808.37,Benefits - CC300 - 2025-09
JE-000708,1,6020,CC400,14571.3,0,Benefits - CC400 - 2025-09
JE-000708,2,2020,CC400,0,14571.3,Benefits - CC400 - 2025-09
JE-000709,1,6020,CC500,11908.93,0,Benefits - CC500 - 2025-09
JE-000709,2,2020,CC500,0,11908.93,Benefits - CC500 - 2025-09
JE-000710,1,6020,CC600,16495.03,0,Benefits - CC600 - 2025-09
JE-000710,2,2020,CC600,0,16495.03,Benefits - CC600 - 2025-09
JE-000711,1,6020,CC700,14363.33,0,Benefits - CC700 - 2025-09
JE-000711,2,2020,CC700,0,14363.33,Benefits - CC700 - 2025-09
JE-000712,1,6020,CC800,21589.71,0,Benefits - CC800 - 2025-09
JE-000712,2,2020,CC800,0,21589.71,Benefits - CC800 - 2025-09
JE-000713,1,6020,CC900,43014.43,0,Benefits - CC900 - 2025-09
JE-000713,2,2020,CC900,0,43014.43,Benefits - CC900 - 2025-09
JE-000714,1,6030,CC600,42812.11,0,Rent and facilities - 2025-09
JE-000714,2,1010,CC600,0,42812.11,Rent and facilities - 2025-09
JE-000715,1,6040,CC999,18028.36,0,Depreciation - 2025-09
JE-000715,2,1120,CC999,0,18028.36,Depreciation - 2025-09
JE-000716,1,6050,CC400,13996.66,0,Professional services - 2025-09
JE-000716,2,2010,CC400,0,13996.66,Professional services - 2025-09
JE-000717,1,6060,CC300,57035.76,0,Marketing spend - 2025-09
JE-000717,2,2010,CC300,0,57035.76,Marketing spend - 2025-09
JE-000718,1,6070,CC300,14107.67,0,Travel and entertainment - 2025-09
JE-000718,2,1010,CC300,0,14107.67,Travel and entertainment - 2025-09
JE-000719,1,6080,CC100,23702.65,0,Software subscriptions - 2025-09
JE-000719,2,2010,CC100,0,23702.65,Software subscriptions - 2025-09
JE-000720,1,6090,CC999,15586.85,0,Insurance - 2025-Q3
JE-000720,2,1040,CC999,0,15586.85,Insurance - 2025-Q3
JE-000721,1,6100,CC600,10444.16,0,Utilities - 2025-09
JE-000721,2,2010,CC600,0,10444.16,Utilities - 2025-09
JE-000722,1,7010,CC400,6571.75,0,Interest expense - 2025-09
JE-000722,2,1010,CC400,0,6571.75,Interest expense - 2025-09
JE-000723,1,7020,CC400,90414.89,0,Tax provision - 2025-Q3
JE-000723,2,2020,CC400,0,90414.89,Tax provision - 2025-Q3
JE-000724,1,1010,CC400,663290.98,0,Cash collections - 2025-09
JE-000724,2,1020,CC400,0,663290.98,Cash collections - 2025-09
JE-000725,1,2010,CC400,292601.12,0,AP payments - 2025-09
JE-000725,2,1010,CC400,0,292601.12,AP payments - 2025-09
JE-000726,1,1020,CC200,502205.17,0,Product revenue - 2025-10
JE-000726,2,4010,CC200,0,502205.17,Product revenue - 2025-10
JE-000727,1,1020,CC200,224148.92,0,Service revenue - 2025-10
JE-000727,2,4020,CC200,0,224148.92,Service revenue - 2025-10
JE-000728,1,1020,CC200,139093.69,0,Subscription revenue - 2025-10
JE-000728,2,4030,CC200,0,139093.69,Subscription revenue - 2025-10
JE-000729,1,5010,CC600,308306.31,0,COGS product - 2025-10
JE-000729,2,1030,CC600,0,308306.31,COGS product - 2025-10
JE-000730,1,5020,CC600,85692.44,0,COGS services - 2025-10
JE-000730,2,2020,CC600,0,85692.44,COGS services - 2025-10
JE-000731,1,5030,CC900,29125.84,0,COGS subscriptions - 2025-10
JE-000731,2,2020,CC900,0,29125.84,COGS subscriptions - 2025-10
JE-000732,1,6010,CC100,216851.34,0,Payroll - CC100 - 2025-10
JE-000732,2,1010,CC100,0,216851.34,Payroll - CC100 - 2025-10
JE-000733,1,6010,CC200,139594.13,0,Payroll - CC200 - 2025-10
JE-000733,2,1010,CC200,0,139594.13,Payroll - CC200 - 2025-10
JE-000734,1,6010,CC300,69367.28,0,Payroll - CC300 - 2025-10
JE-000734,2,1010,CC300,0,69367.28,Payroll - CC300 - 2025-10
JE-000735,1,6010,CC400,49843.58,0,Payroll - CC400 - 2025-10
JE-000735,2,1010,CC400,0,49843.58,Payroll - CC400 - 2025-10
JE-000736,1,6010,CC500,37240.51,0,Payroll - CC500 - 2025-10
JE-000736,2,1010,CC500,0,37240.51,Payroll - CC500 - 2025-10
JE-000737,1,6010,CC600,60665.03,0,Payroll - CC600 - 2025-10
JE-000737,2,1010,CC600,0,60665.03,Payroll - CC600 - 2025-10
JE-000738,1,6010,CC700,61255.39,0,Payroll - CC700 - 2025-10
JE-000738,2,1010,CC700,0,61255.39,Payroll - CC700 - 2025-10
JE-000739,1,6010,CC800,85661.46,0,Payroll - CC800 - 2025-10
JE-000739,2,1010,CC800,0,85661.46,Payroll - CC800 - 2025-10
JE-000740,1,6010,CC900,161881.76,0,Payroll - CC900 - 2025-10
JE-000740,2,1010,CC900,0,161881.76,Payroll - CC900 - 2025-10
JE-000741,1,6020,CC100,60189.96,0,Benefits - CC100 - 2025-10
JE-000741,2,2020,CC100,0,60189.96,Benefits - CC100 - 2025-10
JE-000742,1,6020,CC200,37575.85,0,Benefits - CC200 - 2025-10
JE-000742,2,2020,CC200,0,37575.85,Benefits - CC200 - 2025-10
JE-000743,1,6020,CC300,20539.2,0,Benefits - CC300 - 2025-10
JE-000743,2,2020,CC300,0,20539.2,Benefits - CC300 - 2025-10
JE-000744,1,6020,CC400,13727.52,0,Benefits - CC400 - 2025-10
JE-000744,2,2020,CC400,0,13727.52,Benefits - CC400 - 2025-10
JE-000745,1,6020,CC500,10947.46,0,Benefits - CC500 - 2025-10
JE-000745,2,2020,CC500,0,10947.46,Benefits - CC500 - 2025-10
JE-000746,1,6020,CC600,17787.07,0,Benefits - CC600 - 2025-10
JE-000746,2,2020,CC600,0,17787.07,Benefits - CC600 - 2025-10
JE-000747,1,6020,CC700,16159.93,0,Benefits - CC700 - 2025-10
JE-000747,2,2020,CC700,0,16159.93,Benefits - CC700 - 2025-10
JE-000748,1,6020,CC800,24799.02,0,Benefits - CC800 - 2025-10
JE-000748,2,2020,CC800,0,24799.02,Benefits - CC800 - 2025-10
JE-000749,1,6020,CC900,43829.02,0,Benefits - CC900 - 2025-10
JE-000749,2,2020,CC900,0,43829.02,Benefits - CC900 - 2025-10
JE-000750,1,6030,CC600,43090.42,0,Rent and facilities - 2025-10
JE-000750,2,1010,CC600,0,43090.42,Rent and facilities - 2025-10
JE-000751,1,6040,CC999,17761.0,0,Depreciation - 2025-10
JE-000751,2,1120,CC999,0,17761.0,Depreciation - 2025-10
JE-000752,1,6050,CC800,32411.98,0,Professional services - 2025-10
JE-000752,2,2010,CC800,0,32411.98,Professional services - 2025-10
JE-000753,1,6060,CC300,74625.25,0,Marketing spend - 2025-10
JE-000753,2,2010,CC300,0,74625.25,Marketing spend - 2025-10
JE-000754,1,6070,CC200,6850.28,0,Travel and entertainment - 2025-10
JE-000754,2,1010,CC200,0,6850.28,Travel and entertainment - 2025-10
JE-000755,1,6080,CC100,25879.11,0,Software subscriptions - 2025-10
JE-000755,2,2010,CC100,0,25879.11,Software subscriptions - 2025-10
JE-000756,1,6100,CC600,7413.38,0,Utilities - 2025-10
JE-000756,2,2010,CC600,0,7413.38,Utilities - 2025-10
JE-000757,1,7010,CC400,6275.86,0,Interest expense - 2025-10
JE-000757,2,1010,CC400,0,6275.86,Interest expense - 2025-10
JE-000758,1,1010,CC400,726883.35,0,Cash collections - 2025-10
JE-000758,2,1020,CC400,0,726883.35,Cash collections - 2025-10
JE-000759,1,2010,CC400,368266.56,0,AP payments - 2025-10
JE-000759,2,1010,CC400,0,368266.56,AP payments - 2025-10
JE-000760,1,1020,CC200,487311.87,0,Product revenue - 2025-11
JE-000760,2,4010,CC200,0,487311.87,Product revenue - 2025-11
JE-000761,1,1020,CC200,263147.11,0,Service revenue - 2025-11
JE-000761,2,4020,CC200,0,263147.11,Service revenue - 2025-11
JE-000762,1,1020,CC200,134720.22,0,Subscription revenue - 2025-11
JE-000762,2,4030,CC200,0,134720.22,Subscription revenue - 2025-11
JE-000763,1,5010,CC600,276167.62,0,COGS product - 2025-11
JE-000763,2,1030,CC600,0,276167.62,COGS product - 2025-11
JE-000764,1,5020,CC600,99155.93,0,COGS services - 2025-11
JE-000764,2,2020,CC600,0,99155.93,COGS services - 2025-11
JE-000765,1,5030,CC900,36169.82,0,COGS subscriptions - 2025-11
JE-000765,2,2020,CC900,0,36169.82,COGS subscriptions - 2025-11
JE-000766,1,6010,CC100,195696.97,0,Payroll - CC100 - 2025-11
JE-000766,2,1010,CC100,0,195696.97,Payroll - CC100 - 2025-11
JE-000767,1,6010,CC200,127758.6,0,Payroll - CC200 - 2025-11
